Id,Char Id,Name,Cmd M,Cmd C,Move,Guard,Damage,Hits,Cancel,Startup,Active,Recovery,Total,Hit Adv,Block Adv,Body
3236,20,立ち強P,,5HP,no,上,800,,,12,3,21,35,1,-4,
3237,20,立ち強K,,5HK,no,上,800,,C,9,4,19,31,4,-3,"・強制立ち効果
・パニッシュカウンター時+12F"
3238,20,しゃがみ弱P,,2LP,no,上,300,,C,4,2,9,14,4,-1,・連打キャンセル対応
3239,20,しゃがみ弱K,,2LK,no,下,200,,,5,3,8,15,3,-2,・連打キャンセル対応
3240,20,しゃがみ中P,,2MP,no,上,600,,C,8,3,18,28,1,-3,
3241,20,しゃがみ中K,,2MK,no,下,600,,SA,7,3,16,25,5,1,
3242,20,しゃがみ強P,,2HP,no,下,900,,,10,3,28,40,D,-8,・カウンター/パニッシュカウンター時ダウン時間増加
3243,20,しゃがみ強K,,2HK,no,上,900,,SA,10,6,20,35,0,-3,・パニッシュカウンター時吹き飛びダウン
3244,20,ジャンプ弱P,,（ジャンプ中に）LP,ju,中,300,,,5,9,着地後3,16,,,
3245,20,ジャンプ弱K,,（ジャンプ中に）LK,ju,中,300,,,5,6,着地後3,13,,,・めくり性能
3246,20,ジャンプ中P,,（ジャンプ中に）MP,ju,中,700,,,7,4,着地後3,13,,,・空中ヒット時吹き飛びダウン
3247,20,ジャンプ中K,,（ジャンプ中に）MK,ju,中,600,,,7,6,着地後3,15,,,
3248,20,ジャンプ強P,,（ジャンプ中に）HP,ju,中,800,,,11,6,着地後3,19,,,・空中カウンター/パニッシュカウンター時叩きつけダウン
3249,20,ジャンプ強K,,（ジャンプ中に）HK,ju,中,800,,,8,8,着地後3,18,,,
3250,20,蒲牢,,3MP,un,中,600,,,24,3,18,44,3,-2,
3251,20,?吻,,6HP,un,上,900,,SA,16,3,21,39,3,-4,・ヒット、ガード時硬直1F減少
3252,20,囚牛,,6HK,un,上,800,2,,14,11,16,40,4,2,・空振り時硬直8F増加
3253,20,蚣蝮,,（前ジャンプ中に）2HP,un,中,800,,,9,5,着地後3,16,,,・空中ヒット時叩きつけダウン
3254,20,渾沌 (2段目),,LP > LP,un,上,300,,C,8,2,14,23,1,-3,
3255,20,窮奇 (2段目),,HP > HP,un,上,400,,,14,3,24,40,D,-15,"・ヒット時毒状態
・毒状態中にヒット時毒破裂
・毒破裂時吹き飛び挙動変化"
3256,20,紫煙砲,,214LP,sp,上・弾,500,,※SA3,17,,全体 52,52,-5,-10,"・ヒット時毒状態
・30-36F専用技でキャンセル可
・※35-52F OD版蛇軽功でキャンセル可"
3257,20,紫煙追,,（紫煙砲中に）6P,sp,上,※500,,SA3,13,2,34,48,-4,-16,"・ヒット時毒状態
・毒状態中にヒット時毒破裂
・※毒破裂時ダメージ800/吹き飛びダウン
・飛び道具相殺判定あり"
3258,20,OD 紫煙砲,,214PP,sp,上・弾,700,,※SA2,16,,全体 44,44,D,1,"・ヒット時毒状態
・34-35F専用技でキャンセル可
・※32-33F OD版蛇軽功でキャンセル可"
3259,20,OD 紫煙追,,（OD紫煙砲中に）6P,sp,上,※600,,SA2,13,5,28,45,D,-13,"・ヒット時毒状態
・毒状態中にヒット時毒破裂
・※毒破裂時ダメージ800/吹き飛びダウン
・飛び道具相殺判定あり"
3260,20,紫煙追 (炸裂),,　,sp,上・弾,800,,,,,,,D,,・ヒット時毒状態
3261,20,OD 紫煙追 (炸裂),,　,sp,上・弾,1600,,,,,,,D,,・ヒット時毒状態
3262,20,紫泡泉,,214MP,sp,,0,,,26,※,全体 46,46,,,"・毒溜まり接触時毒状態
・設置した毒溜まりは160F持続"
3263,20,紫泡撒,,214HP,sp,上,800,2,SA3,13,26,13,51,D,-4,・ヒット時毒状態
3264,20,弱 蛇頭鞭,,236LP,sp,上,※500,,SA3,14,3,26,42,1,-8,"・ヒット時毒状態
・毒状態中にヒット時毒破裂
・※毒破裂時ダメージ800/吹き飛びダウン
・飛び道具相殺判定あり
・パニッシュカウンター時に膝崩れダウンに＋16
・※毒破裂時＋22"
3265,20,中 蛇頭鞭,,236MP,sp,上,※600,,SA3,17,6,24,46,D,-12,"・ヒット時毒状態
・毒状態中にヒット時毒破裂
・※毒破裂時ダメージ700/膝崩れ
・飛び道具相殺判定あり"
3266,20,強 蛇頭鞭,,236HP,sp,上,※700,,SA3,11,6,32,48,D,-20,"・6-16F空中判定の攻撃に対して無敵
・ヒット時毒状態
・毒状態中にヒット時毒破裂
・※毒破裂時ダメージ800/吹き飛び挙動変化
・飛び道具相殺判定あり"
3267,20,OD 蛇頭鞭,,236PP,sp,上,※600,,※,21,5,25,50,4,-14,"・ヒット時毒状態
・毒状態中にヒット時挙動変化/毒破裂
・※毒破裂時ダメージ800/膝崩れ
・※毒破裂時のみSA2、SA3キャンセル可
・飛び道具相殺判定あり"
3268,20,弱 凶襲突,,214LK,sp,上,800,4,SA3,24,22,着地後18,63,1,-3,
3269,20,中 凶襲突,,214MK,sp,上,900,4,SA3,28,22,着地後18,67,3,-3,
3270,20,強 凶襲突,,214HK,sp,上,1000,4,SA3,33,22,着地後18,72,4,-3,
3271,20,OD 凶襲突,,214KK,sp,上,1600,4,※SA2,28,22,着地後18,67,D,2,"・ヒット時毒状態
・空中ヒット時は非ロック技に性能が変化する
・ダメージ1000/床バウンド
・※非ロック技時のみキャンセル可能"
3272,20,弱 蛇軽功,,236LK,sp,,0,,,,,全体 37,37,,,
3273,20,中 蛇軽功,,236MK,sp,,0,,,,,全体 39,39,,,
3274,20,強 蛇軽功,,236HK,sp,,0,,,,,全体 ※43,※43,,,"・移動中に相手の後方へ抜けると裏回り動作へ移行
・※裏回り時 全体50F"
3275,20,OD 蛇軽功,,236KK,sp,,0,,,,,全体 ※42,※42,,,"・移動中に相手の後方へ抜けると裏回り動作へ移行
・1-34F打撃・飛び道具に対して無敵
・※裏回り時 全体48F
・裏回り時1-48F打撃・飛び道具に対して無敵"
3276,20,悪鬼蛇行,,2PP,sp,,0,,,,,全体 216,216,,,"・11-179F 専用技へ派生可
・28-179F 解除動作へ派生可"
3277,20,猛毒牙,,（悪鬼蛇行中に）P,sp,上,1100,,,19,15,30,63,D,-25,"・ヒット時毒状態
・毒状態中にヒット時毒破裂
・※毒破裂時ダメージ1100/膝崩れ"
3278,20,蛇連咬,,（悪鬼蛇行中に）K,sp,上,600,2,SA3,11,15,20,45,4,-3,
3279,20,雁字搦,,（悪鬼蛇行中に）LPLK,sp,投,1852,,,23,3,55,80,D,,・パニッシュカウンター時ダメージ（2222）
3280,20,SA1 死屍累々,,236236K,sa,上,1800,,,10,3,68,80,D,-46,"・1-12F打撃・投げに対して無敵
・ヒット時毒状態
・最低保障ダメージ30％
・カウンター/パニッシュカウンターで数値が変動しない"
3281,20,SA2 紫煙裂爪,,214214P,sa,上・弾,2500,,,7,※,65,72,D,-19,"・ヒット時毒状態
・最低保障ダメージ40％
・カウンター/パニッシュカウンターで数値が変動しない
・※攻撃後に発生する毒溜まりは持続700F"
3282,20,SA3 睚眦,,236236P,sa,上,4000,,,10,3,58,70,D,-36,"・1-12F完全無敵
・最低保障ダメージ50％
・カウンター/パニッシュカウンターで数値が変動しない
・※必殺技キャンセル時のみ適用"
3283,20,CA 睚眦,,（体力25%以下で）236236P,sa,上,4500,,,10,3,58,70,D,-36,"・1-12F完全無敵
・最低保障ダメージ50％
・カウンター/パニッシュカウンターで数値が変動しない
・※必殺技キャンセル時のみ適用"
3284,20,贔屓,,（近距離で）N or 6LPLK,th,投,1200,,,5,3,23,30,,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
3285,20,饕餮,,（近距離で）4LPLK,th,投,1200,,,5,3,23,30,,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
3286,20,前方ステップ,,66,ds,,0,,,,,全体 19,19,,,
3287,20,後方ステップ,,44,ds,,0,,,,,全体 23,23,,,・1-15F 投げ無敵
3288,20,ドライブインパクト (鑿歯),,HPHK,ds,上,800,,,26,2,35,62,D,-3,"・1-27F アーマー判定（2回）
・ヒットバックでステージ端に到達すると壁やられが発生
・パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化
・地上ヒット膝崩れ
・空中ヒット吹き飛び時間増加
・SAゲージ3000増加"
3289,20,ドライブリバーサル (封豕),,（ガード中 or ドライブパリィ成立中に）6HPHK,ds,上,500,,,20,3,26,48,D,-8,"・1-22F 完全無敵
・ヒット時硬直5F増加"
3290,20,ドライブパリィ,,MPMK,ds,,0,,※1,1,12,33,45,,,"・※1 動作の4F目からドライブラッシュでキャンセル可
・※2 ボタンホールドでパリィの持続を延長可
・硬直部分はガードのみ可
・動作中常に被パニッシュカウンター判定"
3291,20,ジャストパリィ(打撃),,MPMK,ds,,0,,,1,,1,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・硬直終了から6Fの間完全無敵 （パリィを継続した場合は無敵にならない）
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
3292,20,ジャストパリィ(飛び道具),,MPMK,ds,,0,,,1,,10,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・暗転演出が入らない
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
3293,20,パリィドライブラッシュ,,（ドライブパリィ中に）66,ds,,0,,※,,,全体 45,45,,,"・暗転10F
・※動作9F目から攻撃行動にキャンセル可
・24F目からパリィ以外の行動でキャンセル可"
3294,20,キャンセルドライブラッシュ,,（必殺技キャンセル可能な攻撃ヒット中に）66 or (N or 6)MPMK,ds,,0,,※,,,全体 46,46,,,"・暗転9F
・※動作10F目から攻撃行動にキャンセル可
・25F目からパリィ以外の行動でキャンセル可"
3295,5,フルブレットマグナム,,6MP,un,中,800,,,20,3,19,41,2,-3,・空中ヒット時叩きつけダウン
3296,17,ジャンプ中K,,（ジャンプ中に）MK,ju,中,500,,,8,5,着地後3,15,,,・めくり性能
3297,21,立ち弱P,,5LP,no,上,300,,C,4,3,7,13,4,-1,・連打キャンセル対応
3298,21,立ち弱K,,5LK,no,上,300,,,6,2,13,20,3,-3,
3299,21,立ち中P,,5MP,no,上,600,,C,7,3,15,24,6,-1,
3300,21,立ち中K,,5MK,no,上,600,,C,10,2,18,29,0,-5,
3301,21,立ち強P,,5HP,no,上,800,,C,10,4,18,31,5,-2,"・強制立ち効果
・ボタンをホールドする事でサイコナックルに移行
・ホールド中、キルステップ（前方）にキャンセル可能
・30F以上ボタンを押して離すとLv1が発動
・60F以上ボタンを押して離すとLv2が発動"
3302,21,立ち強K,,5HK,no,上,800,,C,10,3,12,24,8,3,
3303,21,しゃがみ弱P,,2LP,no,下,200,,,4,3,10,16,3,-3,・連打キャンセル対応
3304,21,しゃがみ弱K,,2LK,no,上,300,,C,5,2,11,17,3,-4,
3305,21,しゃがみ中P,,2MP,no,下,500,,C,8,3,19,29,2,-6,
3306,21,しゃがみ中K,,2MK,no,上,600,,C,9,2,16,26,8,-1,・強制立ち効果
3307,21,しゃがみ強P,,2HP,no,下,900,,,10,4,24,37,D,-12,・カウンター/パニッシュカウンター時ダウン時間増加
3308,21,しゃがみ強K,,2HK,no,上,800,,C,12,2,17,30,1,-4,
3309,21,ジャンプ弱P,,（ジャンプ中に）LP,ju,中,300,,,5,5,着地後3,12,,,
3310,21,ジャンプ弱K,,（ジャンプ中に）LK,ju,中,300,,,8,3,着地後3,13,,,
3311,21,ジャンプ中P,,（ジャンプ中に）MP,ju,中,500,,,8,6,着地後3,16,,,・めくり性能
3312,21,ジャンプ中K,,（ジャンプ中に）MK,ju,中,700,,,10,2,着地後3,14,,,
3313,21,ジャンプ強P,,（ジャンプ中に）HP,ju,中,800,,,9,4,着地後3,15,,,
3314,21,ジャンプ強K,,（ジャンプ中に）HK,ju,中,800,,,8,2,着地後3,12,,,・空中ヒット時吹き飛びダウン
3315,21,サイコナックル(Lv1),,HPホールド,un,上,800,,,39,15,35,88,D,※-2,"・ヒット時に膝崩れダウンに＋41
・※画面端でガードさせた時は+2"
3316,21,サイコナックル(Lv2),,HPホールド,un,上,1200,,,69,15,35,118,D,4,"・ヒット時に膝崩れダウンに＋41
・飛び道具相殺判定あり"
3317,21,コブラパンチ,,6HP,un,上,900,,,17,3,21,40,1,-3,"・7-19F 足元無敵
・空中ヒット時叩きつけダウン"
3318,21,フリッカーコンビネーション(2段目),,LK > LK,un,上,400,,,7,3,15,24,3,-3,
3319,21,フリッカーコンビネーション(3段目),,LK > LK > LK,un,上,600,,,7,3,16,25,1,-8,
3320,21,ボディブローコンビネーション,,MP > HP,un,上,400,,※C,13,2,23,37,D,-8,・※キルステップ（後方）のみキャンセル不可
3321,21,ヒットマンコンビネーション(2段目),,MK > MK,un,上,300,,,7,2,20,28,0,-6,
3322,21,ヒットマンコンビネーション(3段目),,MK > MK > HP,un,上,600,,,11,5,23,38,D,-11,
3323,21,ロースマッシュコンビネーション,,2HK > HP,un,上,700,,SA,12,5,19,35,D,-8,
3324,21,サイコスパーク,,236P,sp,上・弾,400,,SA3,14,12,8,33,3,-5,・22-28F サイコシュートに派生可能
3325,21,OD サイコスパーク,,236PP,sp,上・弾,400,,SA2,14,12,7,32,D,-2,・18-28F サイコシュートに派生可能
3326,21,弱 サイコシュート,,（サイコスパーク中に）6LP,sp,上・弾,600,,SA3,12,,全体 42,42,3,-8,
3327,21,中 サイコシュート,,（サイコスパーク中に）6MP,sp,上・弾,600,,SA3,12,,全体 42,42,3,-8,
3328,21,強 サイコシュート,,（サイコスパーク中に）6HP,sp,上・弾,600,,SA3,12,,全体 42,42,3,-8,
3329,21,OD 弱 サイコシュート,,（ODサイコスパーク中に）6LP,sp,上・弾,800,,SA2,12,,全体 40,40,D,-2,
3330,21,OD 中 サイコシュート,,（ODサイコスパーク中に）6MP,sp,上・弾,800,,SA2,12,,全体 40,40,D,-2,
3331,21,OD 強 サイコシュート,,（ODサイコスパーク中に）6HP,sp,上・弾,800,,SA2,12,,全体 40,40,D,-2,
3332,21,弱 サイコアッパー,,623LP,sp,上,900,,SA3,10,8,28,45,D,-13,・1-15F空中判定の攻撃に対して無敵
3333,21,中 サイコアッパー,,623MP,sp,上,1000,,SA3,14,6,32,51,D,-20,・1-19F空中判定の攻撃に対して無敵
3334,21,強 サイコアッパー,,623HP,sp,上,1200,,SA3,16,6,33,54,D,-21,・1-19F空中判定の攻撃に対して無敵
3335,21,OD サイコアッパー,,623PP,sp,上,1600,,,13,6,36,54,D,-28,・1-16F完全無敵
3336,21,弱 サイコブリッツ,,214LP,sp,上,800,3,SA3,11,19,14,43,3,-5,
3337,21,中 サイコブリッツ,,214MP,sp,上,900,3,SA3,13,24,16,52,D,-12,
3338,21,強 サイコブリッツ,,214HP,sp,上,1100,3,SA3,15,23,23,60,D,-12,
3339,21,OD サイコブリッツ,,214PP,sp,上,1400,7,SA2,13,32,20,64,D,-3,
3340,21,弱 サイコフリッカー,,236LK,sp,上・弾,800,,SA3,16,4,26,45,1,-6,"・26F以上ボタンホールドすると性能変化
・ホールド中キルステップ（前方）、キルステップ（後方）にキャンセル可能
・パニッシュカウンター時膝崩れダウン+21
・ヒット時硬直2F減少"
3341,21,弱 サイコフリッカー(ホールド),,236LKホールド,sp,上・弾,1000,,,31,5,24,59,D,4,"・ヒット/ガード時相手を引き寄せる
・地上ヒット時打ち上げ効果
・空中ヒット時叩きつけダウン"
3342,21,中 サイコフリッカー,,236MK,sp,上・弾,900,,SA3,20,4,26,49,3,-6,"・30F以上ホールドすると性能変化
・ホールド中キルステップ（前方）、キルステップ（後方）にキャンセル可能
・パニッシュカウンター時膝崩れダウン+23
・ヒット時硬直1F減少"
3343,21,中 サイコフリッカー(ホールド),,236MKホールド,sp,上・弾,1000,,,35,5,24,63,D,4,"・ヒット/ガード時相手を引き寄せる
・地上ヒット時打ち上げ効果
・空中ヒット時叩きつけダウン"
3344,21,強 サイコフリッカー,,236HK,sp,上・弾,800,,SA3,17,8,18,42,,,"・30F以上ホールドすると性能変化
・ホールド中キルステップ（前方）、キルステップ（後方）にキャンセル可能
・地上の相手に当たらない"
3345,21,強 サイコフリッカー(ホールド),,236HKホールド,sp,上・弾,1000,,,35,10,19,63,,,"・地上の相手に当たらない
・空中ヒット時叩きつけダウン"
3346,21,OD サイコフリッカー,,236KK,sp,上・弾,※800,,SA2,25,4,32,60,D,4,"・ヒット/ガード時相手を引き寄せる
・地上ヒット時打ち上げ効果
・空中ヒット時叩きつけダウン
・※空中ヒット時のダメージは1200"
3347,21,キルステップ(前方),,KK,sp,,0,,,,,全体 31,31,,,"・11-12F キルスイッチ・ブレイクに派生可能
・13-24F キルスイッチ・チェイスに派生可能"
3348,21,キルスイッチ・ブレイク,,（キルステップ（前方）中に）6P,sp,上,600,,SA3,11,3,20,33,D,-4,
3349,21,キルスイッチ・チェイス,,（キルステップ（前方）中に）6P,sp,上,600,,SA3,11,3,20,33,D,-6,
3350,21,キルステップ(後方),,4KK,sp,,0,,,,,全体 31,31,,,
3351,21,SA1 サイコストーム,,236236K,sa,上,2000,7,,13,1,56,69,D,-32,"・1-14F打撃・投げに対して無敵
・カウンター/パニッシュカウンターで数値が変動しない
・最低保障ダメージ30％"
3352,21,SA2 サイコキャノン,,214214P,sa,上・弾,1100,,,8,,全体 35,35,D,65,"・カウンター/パニッシュカウンターで数値が変動しない
・最低保障ダメージ40％"
3353,21,SA3 サイコチェンバー,,236236 P,sa,上,4000,,,10,10,64,83,D,-49,"・1-14F 完全無敵
・最低保障ダメージ50％
・カウンター/パニッシュカウンターで数値が変動しない
・※必殺技キャンセル時のみ適用
・※弱/中版サイコフリッカーからキャンセル時は即時補正30％"
3354,21,CA サイコチェンバー,,236236 P,sa,上,4500,,,10,10,64,83,D,-49,"・1-14F 完全無敵
・最低保障ダメージ50％
・カウンター/パニッシュカウンターで数値が変動しない
・※必殺技キャンセル時のみ適用
・※弱/中版サイコフリッカーからキャンセル時は即時補正30％"
3355,21,フェイスバスター,,（近距離で）N or 6LPLK,th,投,1200,,,5,3,23,30,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
3356,21,リブクラッシャー,,（近距離で）4LPLK,th,投,1200,,,5,3,23,30,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
3357,21,前方ステップ,,66,ds,,0,,,,,全体 19,19,,,
3358,21,後方ステップ,,44,ds,,0,,,,,全体 23,23,,,・1-15F 投げ無敵
3359,21,ドライブインパクト(ターンパンチ),,HPHK,ds,上,800,,,26,2,35,62,D,-3,"・1-27F アーマー判定（2回）
・ヒットバックでステージ端に到達すると壁やられが発生
・パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化
・地上ヒット膝崩れ
・空中ヒット吹き飛び時間増加
・SAゲージ3000増加"
3360,21,ドライブリバーサル(ハンマーブロー),,（ガード中 or ドライブパリィ成立中に）6HPHK,ds,上,500,,,20,3,26,48,D,-8,"・リカバリアブルダメージ
・1-22F 完全無敵
・ヒット時硬直5F増加"
3361,21,ドライブパリィ,,MPMK,ds,,0,,※1,1,12,33,45,,,"・※1 動作の4F目からドライブラッシュでキャンセル可
・※2 ボタンホールドでパリィの持続を延長可
・硬直部分はガードのみ可
・動作中常に被パニッシュカウンター判定"
3362,21,ジャストパリィ(打撃),,MPMK,ds,,0,,,1,,1,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・硬直終了から6Fの間完全無敵 （パリィを継続した場合は無敵にならない）
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
3363,21,ジャストパリィ(飛び道具),,MPMK,ds,,0,,,1,,10,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・暗転演出が入らない
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
3364,21,パリィドライブラッシュ,,（ドライブパリィ中に）66,ds,,0,,※,,,全体 45,45,,,"・暗転10F
・※動作9F目から攻撃行動にキャンセル可
・24F目からパリィ以外の行動でキャンセル可"
3365,21,キャンセルドライブラッシュ,,（必殺技キャンセル可能な攻撃ヒット中に）66,ds,,0,,※,,,全体 46,46,,,"・暗転9F
・※動作10F目から攻撃行動にキャンセル可
・25F目からパリィ以外の行動でキャンセル可"
3366,22,立ち弱P,,5LP,no,上,300,,C,4,3,7,13,4,-1,
3367,22,立ち弱K,,5LK,no,上,300,,C,5,3,11,18,2,-4,
3368,22,立ち中P,,5MP,no,上,600,,C,6,4,11,20,4,1,
3369,22,立ち中K,,5MK,no,上,700,,,7,5,15,26,3,-3,・強制立ち効果
3370,22,立ち強P,,5HP,no,上,800,,C,9,5,18,31,3,-3,
3371,22,立ち強K,,5HK,no,上,800,2,,13,15,15,42,7,3,"・強制立ち効果
・空振り時硬直1F増加"
3372,22,しゃがみ弱P,,2LP,no,上,300,,C,4,2,9,14,5,-1,
3373,22,しゃがみ弱K,,2LK,no,下,200,,,5,2,10,16,3,-3,
3374,22,しゃがみ中P,,2MP,no,上,600,,C,6,3,14,22,6,-1,
3375,22,しゃがみ中K,,2MK,no,下,500,,C,8,3,19,29,1,-6,
3376,22,しゃがみ強P,,2HP,no,上,900,,C,8,8,19,34,0,-8,
3377,22,しゃがみ強K,,2HK,no,下,900,,,9,3,23,34,D,-12,・カウンター/パニッシュカウンター時ダウン時間増加
3378,22,ジャンプ弱P,,（ジャンプ中に）LP,ju,中,300,,,4,10,着地後3,16,,,
3379,22,ジャンプ弱K,,（ジャンプ中に）LK,ju,中,300,,,6,10,着地後3,18,,,
3380,22,ジャンプ中P,,（ジャンプ中に）MP,ju,中,700,,C,8,4,着地後3,14,,,・空中ヒット時吹き飛びダウン
3381,22,ジャンプ中K,,（ジャンプ中に）MK,ju,中,500,,,7,6,着地後3,15,,,
3382,22,ジャンプ強P,,（ジャンプ中に）HP,ju,中,800,,,9,6,着地後3,17,,,・空中カウンター/パニッシュカウンター時叩きつけダウン
3383,22,ジャンプ強K,,（ジャンプ中に）HK,ju,中,800,,,12,6,着地後3,20,,,
3384,22,頭蓋破殺,,6MP,un,※中上,600,2,,20,5,18,42,3,-1,・※初段が空振り時のみ2段目が中段判定
3385,22,裂槍脚,,6MK,un,上,700,,,10,3,18,30,5,-4,
3386,22,羅豪脚,,4HK,un,上,800,,C,12,5,27,43,D,-15,
3387,22,六腑穿ち,,MP > MP,un,上,700,,C,7,3,21,30,-1,-6,
3388,22,骸斬り,,MK > HK,un,中,600,,,20,3,20,42,1,-3,
3389,22,鬼哭連撃(1段目),,6HP,un,上,800,,,13,4,20,36,4,-3,
3390,22,鬼哭連撃(2段目),,6HP > 6HP,un,上,600,,,10,3,21,33,D,-10,
3391,22,鬼哭連撃(3段目),,6HP > 6HP > HK,un,上,875,,,9,3,24,35,D,-13,
3392,22,天魔空刃脚,,（前ジャンプ中に）2MK,un,上,800,,,16,1,着地後13,29,,,
3393,22,弱 豪波動拳(Lv1),,236LP,sp,上・弾,700,,SA3,16,,全体 46,46,0,-4,"・25F以上ボタンを押して離すとLv2が発動
・49F以上ボタンを押して離すとLv3が発動"
3394,22,弱 豪波動拳(Lv2),,236LPホールド,sp,上・弾,1000,,SA3,31,,全体 60,60,D,2,
3395,22,弱 豪波動拳(Lv3),,236LPホールド,sp,上・弾,1200,,SA3,56,,全体 84,84,D,5,
3396,22,中 豪波動拳(Lv1),,236MP,sp,上・弾,700,,SA3,14,,全体 46,46,-2,-6,"・25F以上ボタンを押して離すとLv2が発動
・49F以上ボタンを押して離すとLv3が発動"
3397,22,中 豪波動拳(Lv2),,236MPホールド,sp,上・弾,1000,,SA3,31,,全体 60,60,D,2,
3398,22,中 豪波動拳(Lv3),,236MPホールド,sp,上・弾,1200,,SA3,56,,全体 84,84,D,5,
3399,22,強 豪波動拳(Lv1),,236HP,sp,上・弾,700,,SA3,12,,全体 46,46,-4,-8,"・25F以上ボタンを押して離すとLv2が発動
・49F以上ボタンを押して離すとLv3が発動"
3400,22,強 豪波動拳(Lv2),,236HPホールド,sp,上・弾,1000,,SA3,31,,全体 60,60,D,2,
3401,22,強 豪波動拳(Lv3),,236HPホールド,sp,上・弾,1200,,SA3,56,,全体 84,84,D,5,
3402,22,OD 豪波動拳,,236PP,sp,上・弾,1000,,SA2,12,,全体 41,41,D,2,
3403,22,OD 豪波動拳(ホールド),,236PPホールド,sp,上・弾,1200,,SA2,,,,,D,5,・25F以上ホールドすると性能変化
3404,22,弱 斬空波動拳,,（前ジャンプ中に）236LP,sp,上,600,,,13,,着地後9,,,,
3405,22,中 斬空波動拳,,（前ジャンプ中に）236MP,sp,上,600,,,13,,着地後9,,,,
3406,22,強 斬空波動拳,,（前ジャンプ中に）236HP,sp,上,600,,,13,,着地後9,,,,
3407,22,OD 斬空波動拳,,（垂直 or 前ジャンプ中に）236PP,sp,上,900,,,6,,着地後9,,D,,
3408,22,弱 豪昇龍拳,,623 LP,sp,上,1100,,SA3,5,10,21+着地後12,47,D,-23,
3409,22,中 豪昇龍拳,,623MP,sp,上,1300,,SA3,6,10,30+着地後12,57,D,-30,
3410,22,強 豪昇龍拳,,623HP,sp,上,1500,,SA3,7,11,35+着地後15,67,D,-36,
3411,22,OD 豪昇龍拳,,623PP,sp,上,1900,,,6,11,37+着地後15,68,D,-39,
3412,22,弱 竜巻斬空脚,,214LK,sp,上,600,,,12,2,21,34,D,-13,・空振り時硬直6F増加
3413,22,中 竜巻斬空脚,,214MK,sp,上,1000,2,,11,17,31,58,D,-13,
3414,22,強 竜巻斬空脚,,214HK,sp,上,1600,4,,7,45,23+着地後12,86,D,-59,
3415,22,OD 竜巻斬空脚,,214KK,sp,上,1000,5,,13,25,26,63,D,-17,
3416,22,空中竜巻斬空脚,,（前ジャンプ中に）214K,sp,上,900,3,,11,16,着地後16,42,D,,
3417,22,OD 空中竜巻斬空脚,,（前ジャンプ中に）214KK,sp,上,1300,5,,11,18,着地後16,44,D,,
3418,22,弱 金剛灼火(1段目),,214LP,sp,上,700,,SA3,15,3,23,40,1,-8,・19-22F ヒット時専用技に派生可
3419,22,弱 金剛灼火(2段目),,214LP > 6P,sp,上,500,,SA3,7,4,18,28,3,-10,
3420,22,中 金剛灼火(1段目),,214MP,sp,上,800,,SA3,19,3,20,41,2,-4,"・23-26F ヒット時専用技に派生可
・空振り時硬直3F増加"
3421,22,中 金剛灼火(2段目),,214MP > 6P,sp,上,600,,SA3,7,4,32,42,D,-18,
3422,22,強 金剛灼火(1段目),,214HP,sp,上,900,,SA3,23,3,19,44,3,-2,"・27-30F ヒット時専用技に派生可
・空振り時硬直2F増加"
3423,22,強 金剛灼火(2段目),,214HP > 6P,sp,上,600,,SA3,11,4,28,42,D,-14,
3424,22,OD 金剛灼火(1段目),,214PP,sp,上,700,,SA2,18,3,23,43,1,-3,・22-25F ヒット時専用技に派生可
3425,22,OD 金剛灼火(2段目),,214PP > 6P,sp,上,700,2,SA2,7,11,25,42,D,-18,
3426,22,弱 百鬼襲,,236LK,sp,,0,,,,,,,,,"・18-40Fまで、百鬼豪斬、百鬼潜影を除いた各種派生技でキャンセル可能
・7F以降、空中判定"
3427,22,中 百鬼襲,,236MK,sp,,0,,,,,,,,,"・18-40Fまで、まで、百鬼豪斬、百鬼潜影を除いた各種派生技でキャンセル可能
・7F以降、空中判定"
3428,22,強 百鬼襲,,236HK,sp,,0,,,,,,,,,"・18-40Fまで、百鬼豪斬、百鬼潜影を除いた各種派生技でキャンセル可能
・7F以降、空中判定"
